player_id,trial,reaction_time,is_match,clicked,correct,FP,FN,fatigue_level,drift_label
0,92,360.98786557935045,1,1,1,0,0,18.2,1
0,93,271.9848186077936,1,1,1,0,0,18.400000000000002,1
0,94,390.9645196444583,1,1,1,0,0,18.6,1
0,95,282.57553737245775,1,1,1,0,0,18.8,1
0,96,633.5672692358065,1,1,1,0,0,19.0,1
0,97,426.90207808970234,0,0,1,0,0,19.200000000000003,1
0,98,438.1127119174502,1,1,1,0,0,19.400000000000002,1
0,99,569.5978807754424,0,0,1,0,0,19.6,1
0,100,432.86369160114947,0,0,1,0,0,19.8,1
0,101,380.59448594542425,1,1,1,0,0,20.0,1
0,102,319.5028589198313,0,0,1,0,0,20.200000000000003,1
0,103,481.1871928039997,1,1,1,0,0,20.400000000000002,1
0,104,373.7840338038522,1,0,0,0,1,20.6,1
0,105,382.30418754804367,1,1,1,0,0,20.8,1
0,106,395.10009573921735,0,0,1,0,0,21.0,1
0,107,444.29412525761086,0,0,1,0,0,21.200000000000003,1
0,108,503.2837518719802,1,1,1,0,0,21.400000000000002,1
0,109,394.9496400794254,1,1,1,0,0,21.6,1
0,110,603.9263992313827,1,1,1,0,0,21.8,1
0,111,255.70729013233608,1,1,1,0,0,22.0,1
0,112,387.0990873591362,1,1,1,0,0,22.200000000000003,1
0,113,392.16813397403945,1,1,1,0,0,22.400000000000002,1
0,114,479.6450093837184,0,0,1,0,0,22.6,1
0,115,359.7141915610348,0,0,1,0,0,22.8,1
0,116,345.22283768387047,0,0,1,0,0,23.0,1
0,117,289.1086660625197,0,0,1,0,0,23.200000000000003,1
0,118,356.34706577546115,0,1,0,1,0,23.400000000000002,1
0,119,346.9502532650961,1,1,1,0,0,23.6,1
0,120,719.7296164198208,0,0,1,0,0,23.8,1
0,121,674.2107432028411,1,1,1,0,0,24.0,1
0,122,504.2118791545962,1,1,1,0,0,24.200000000000003,1
0,123,300.0277100435983,0,1,0,1,0,24.400000000000002,1
0,124,512.2465320563954,0,0,1,0,0,24.6,1
0,125,616.1743116739221,0,0,1,0,0,24.8,1
0,126,517.5335214275085,0,0,1,0,0,25.0,1
0,127,630.5447200741778,1,0,0,0,1,25.200000000000003,1
0,128,407.2252558355032,1,1,1,0,0,25.400000000000002,1
0,129,500.3822480965031,0,0,1,0,0,25.6,1
0,130,210.64062428862144,1,1,1,0,0,25.8,1
0,131,479.1483399051392,1,1,1,0,0,26.0,1
0,132,620.5891658392296,0,0,1,0,0,26.200000000000003,1
0,133,390.7047418788429,1,0,0,0,1,26.400000000000002,1
0,134,587.3894340633764,1,0,0,0,1,26.6,1
0,135,358.3183314831346,1,0,0,0,1,26.8,1
0,136,363.89160309399693,1,1,1,0,0,27.0,1
0,137,432.8542386785309,0,0,1,0,0,27.200000000000003,1
0,138,594.0424001523279,1,0,0,0,1,27.400000000000002,1
0,139,318.9944692536915,0,0,1,0,0,27.6,1
0,140,517.8246686179774,1,1,1,0,0,27.8,1
0,141,476.1903142569345,0,0,1,0,0,28.0,1
0,142,596.6013901706444,1,1,1,0,0,28.200000000000003,1
0,143,657.7698732115357,0,0,1,0,0,28.400000000000002,1
0,144,279.69780869330384,1,1,1,0,0,28.6,1
0,145,600.7399724047984,0,0,1,0,0,28.8,1
0,146,660.633196364538,0,0,1,0,0,29.0,1
0,147,524.8341348030923,1,0,0,0,1,29.200000000000003,1
0,148,300.06088023484494,1,1,1,0,0,29.400000000000002,1
0,149,656.6508543321629,1,1,1,0,0,29.6,1
0,150,493.6569918596071,1,1,1,0,0,29.8,1
0,151,394.86589002858466,0,0,1,0,0,30.0,1
0,152,516.7799580011269,0,0,1,0,0,30.200000000000003,1
0,153,457.2850806283628,0,0,1,0,0,30.400000000000002,1
0,154,651.6279963263373,0,1,0,1,0,30.6,1
0,155,697.7865767854864,1,1,1,0,0,30.8,1
0,156,514.8499254801224,1,1,1,0,0,31.0,1
0,157,457.3560062202666,1,1,1,0,0,31.200000000000003,1
0,158,462.2201058211843,1,1,1,0,0,31.400000000000002,1
0,159,570.0403201066424,1,1,1,0,0,31.6,1
0,160,321.99355903414096,0,0,1,0,0,31.8,1
0,161,351.09063583123,0,0,1,0,0,32.0,1
0,162,472.5916871192125,0,1,0,1,0,32.2,1
0,163,652.2322002415913,0,0,1,0,0,32.4,1
0,164,317.3453686023347,1,1,1,0,0,32.6,1
0,165,452.462994470545,1,1,1,0,0,32.800000000000004,1
0,166,274.02090885123386,0,0,1,0,0,33.0,1
0,167,480.8693819907009,1,1,1,0,0,33.2,1
0,168,276.18809167128154,0,0,1,0,0,33.4,1
0,169,374.12583068162,1,1,1,0,0,33.6,1
0,170,480.33882353810714,0,0,1,0,0,33.800000000000004,1
0,171,518.90603460792,1,1,1,0,0,34.0,1
0,172,472.99354856580163,0,0,1,0,0,34.2,1
0,173,431.9893710613107,1,1,1,0,0,34.4,1
0,174,397.51987389208074,1,1,1,0,0,34.6,1
0,175,504.0545112410286,0,0,1,0,0,34.800000000000004,1
0,176,377.77653288482946,1,1,1,0,0,35.0,1
0,177,351.12744676430265,1,1,1,0,0,35.2,1
0,178,534.3383403620787,1,1,1,0,0,35.4,1
0,179,388.26050969567166,0,0,1,0,0,35.6,1
0,180,515.4193944080814,1,1,1,0,0,35.800000000000004,1
0,181,440.848030744813,0,0,1,0,0,36.0,1
0,182,374.9006711216972,0,0,1,0,0,36.2,1
0,183,571.3723472757288,1,1,1,0,0,36.4,1
0,184,343.65880923122194,0,0,1,0,0,36.6,1
0,185,541.8980695616893,0,0,1,0,0,36.800000000000004,1
0,186,634.0201369765944,1,0,0,0,1,37.0,1
0,187,486.09575932370484,0,0,1,0,0,37.2,1
0,188,376.50066499582016,0,0,1,0,0,37.4,1
0,189,400.8520556350407,0,0,1,0,0,37.6,1
0,190,584.5242711870825,1,1,1,0,0,37.800000000000004,1
0,191,617.4716828310513,0,0,1,0,0,38.0,1
0,192,350.7053648004557,1,1,1,0,0,38.2,1
0,193,387.4418478070071,1,1,1,0,0,38.400000000000006,1
0,194,450.80486172424423,1,1,1,0,0,38.6,1
0,195,451.3299561110997,0,0,1,0,0,38.800000000000004,1
0,196,348.7888741895268,0,0,1,0,0,39.0,1
0,197,674.6921499945385,1,1,1,0,0,39.2,1
0,198,394.74333336352566,1,1,1,0,0,39.400000000000006,1
0,199,467.7412899583161,1,1,1,0,0,39.6,1
0,200,639.6738331112115,1,1,1,0,0,39.800000000000004,1
0,201,489.1351408313542,1,1,1,0,0,40.0,1
0,202,460.63287925374607,1,1,1,0,0,40.2,1
0,203,496.99200354365416,0,0,1,0,0,40.400000000000006,1
0,204,361.6059848224369,1,1,1,0,0,40.6,1
0,205,352.2555442199893,1,1,1,0,0,40.800000000000004,1
0,206,317.3724215198866,1,1,1,0,0,41.0,1
0,207,479.93210215913547,0,1,0,1,0,41.2,1
0,208,775.8045276681595,1,1,1,0,0,41.400000000000006,1
0,209,399.843127608071,0,0,1,0,0,41.6,1
0,210,397.0202180279652,0,0,1,0,0,41.800000000000004,1
0,211,582.6268625701451,1,1,1,0,0,42.0,1
0,212,521.2622572586672,0,0,1,0,0,42.2,1
0,213,439.80668485889066,1,1,1,0,0,42.400000000000006,1
0,214,366.9276418894894,0,0,1,0,0,42.6,1
0,215,727.7938813068963,1,1,1,0,0,42.800000000000004,1
0,216,364.71749848426373,0,0,1,0,0,43.0,1
0,217,467.25683427055753,1,1,1,0,0,43.2,1
0,218,492.2320254511668,1,1,1,0,0,43.400000000000006,1
0,219,686.0696840360322,0,1,0,1,0,43.6,1
0,220,472.8764205188272,1,1,1,0,0,43.800000000000004,1
0,221,607.9051445337143,0,0,1,0,0,44.0,1
0,222,482.3024733195629,1,1,1,0,0,44.2,1
0,223,435.93419132411657,1,1,1,0,0,44.400000000000006,1
0,224,516.4255867937926,0,0,1,0,0,44.6,1
0,225,473.2047398800364,0,0,1,0,0,44.800000000000004,1
0,226,591.0294466164537,0,0,1,0,0,45.0,1
0,227,501.8609058805958,1,1,1,0,0,45.2,1
0,228,416.6667081929668,1,1,1,0,0,45.400000000000006,1
0,229,499.26229486110407,0,0,1,0,0,45.6,1
0,230,623.9873584289103,1,1,1,0,0,45.800000000000004,1
0,231,442.69041515676565,1,1,1,0,0,46.0,1
0,232,429.6005609955271,1,1,1,0,0,46.2,1
0,233,492.5436062386157,0,0,1,0,0,46.400000000000006,1
0,234,279.1487110639477,1,1,1,0,0,46.6,1
0,235,669.3251570961079,0,1,0,1,0,46.800000000000004,1
0,236,630.1292975378196,0,0,1,0,0,47.0,1
0,237,431.4956137949763,0,0,1,0,0,47.2,1
0,238,472.8470185909008,1,0,0,0,1,47.400000000000006,1
0,239,657.3060776861164,0,0,1,0,0,47.6,1
0,240,569.8406953660005,0,0,1,0,0,47.800000000000004,1
0,241,567.8222105963969,0,0,1,0,0,48.0,1
0,242,627.3373441174757,0,0,1,0,0,48.2,1
0,243,297.7661054222748,0,0,1,0,0,48.400000000000006,1
0,244,388.7963179920475,1,1,1,0,0,48.6,1
0,245,317.6098668452955,1,1,1,0,0,48.800000000000004,1
0,246,575.1006717917357,0,0,1,0,0,49.0,1
0,247,447.2078481298943,0,0,1,0,0,49.2,1
0,248,654.0731282376146,1,1,1,0,0,49.400000000000006,1
0,249,426.20189057290344,0,1,0,1,0,49.6,1
0,250,687.0303512064452,0,0,1,0,0,49.800000000000004,1
0,251,371.64846152805217,1,1,1,0,0,50.0,1
0,252,393.00308479871507,1,1,1,0,0,50.2,1
0,253,513.7891928348415,1,1,1,0,0,50.400000000000006,1
0,254,467.8523433471342,1,1,1,0,0,50.6,1
0,255,398.9493182298069,0,0,1,0,0,50.800000000000004,1
0,256,323.4604247511788,0,0,1,0,0,51.0,1
0,257,444.42172428319805,0,0,1,0,0,51.2,1
0,258,332.5198137347463,1,1,1,0,0,51.400000000000006,1
0,259,259.89562553993466,1,1,1,0,0,51.6,1
0,260,492.4900504224631,1,0,0,0,1,51.800000000000004,1
0,261,600.9388731261115,0,0,1,0,0,52.0,1
0,262,601.3424313103335,1,1,1,0,0,52.2,1
0,263,381.9609432258525,0,0,1,0,0,52.400000000000006,1
0,264,507.0019350243549,1,1,1,0,0,52.6,1
0,265,558.3153128516028,0,1,0,1,0,52.800000000000004,1
0,266,357.2837456849338,1,1,1,0,0,53.0,1
0,267,366.89067105826103,0,0,1,0,0,53.2,1
0,268,631.2434868996893,1,1,1,0,0,53.400000000000006,1
0,269,535.3171003017512,1,1,1,0,0,53.6,1
0,270,430.19660484953806,0,0,1,0,0,53.800000000000004,1
0,271,649.5676173321328,1,1,1,0,0,54.0,1
0,272,342.7279017038174,0,0,1,0,0,54.2,1
0,273,475.02705828150926,0,0,1,0,0,54.400000000000006,1
0,274,406.45353524647385,0,0,1,0,0,54.6,1
0,275,490.6742165350679,1,1,1,0,0,54.800000000000004,1
0,276,420.2870702636873,0,0,1,0,0,55.0,1
0,277,462.677454519698,1,1,1,0,0,55.2,1
0,278,415.09652966181795,0,0,1,0,0,55.400000000000006,1
0,279,519.9222845987175,0,0,1,0,0,55.6,1
0,280,676.3723665840118,1,1,1,0,0,55.800000000000004,1
0,281,410.33222075844407,1,1,1,0,0,56.0,1
0,282,622.6280157102387,1,1,1,0,0,56.2,1
0,283,477.1981290984484,0,0,1,0,0,56.400000000000006,1
0,284,595.8395333504565,0,0,1,0,0,56.6,1
0,285,430.98515878884143,1,0,0,0,1,56.800000000000004,1
0,286,368.13405502004633,1,1,1,0,0,57.0,1
0,287,494.00815388240153,1,1,1,0,0,57.2,1
0,288,599.419533973136,0,0,1,0,0,57.400000000000006,1
0,289,540.2767339041334,1,1,1,0,0,57.6,1
0,290,424.66007732553186,1,1,1,0,0,57.800000000000004,1
0,291,705.3805041032522,0,0,1,0,0,58.0,1
0,292,421.65274126670795,0,1,0,1,0,58.2,1
0,293,294.3733439278984,1,1,1,0,0,58.400000000000006,1
0,294,618.8154573829775,0,0,1,0,0,58.6,1
0,295,543.1506895612388,0,0,1,0,0,58.800000000000004,1
0,296,377.5307334263764,1,1,1,0,0,59.0,1
0,297,352.8542289006674,1,1,1,0,0,59.2,1
0,298,429.7181966190337,1,0,0,0,1,59.400000000000006,1
0,299,652.245237974852,1,1,1,0,0,59.6,1
0,300,596.6186375161093,1,1,1,0,0,59.800000000000004,1
0,301,754.1151020849506,1,1,1,0,0,60.0,1
0,302,547.1997358063087,0,0,1,0,0,60.2,1
0,303,623.1752204160914,0,0,1,0,0,60.400000000000006,1
0,304,429.83689501952693,0,0,1,0,0,60.6,1
0,305,559.2333570472762,1,1,1,0,0,60.800000000000004,1
0,306,315.37729573503,1,1,1,0,0,61.0,1
0,307,573.0477602273154,0,0,1,0,0,61.2,1
0,308,617.5205293788055,0,0,1,0,0,61.400000000000006,1
0,309,441.6315106872164,1,1,1,0,0,61.6,1
0,310,516.8020334042778,0,0,1,0,0,61.800000000000004,1
0,311,258.0780449297245,0,0,1,0,0,62.0,1
0,312,445.88862054705004,0,0,1,0,0,62.2,1
0,313,464.7123712395162,1,1,1,0,0,62.400000000000006,1
0,314,337.49310202076197,0,0,1,0,0,62.6,1
0,315,410.8528942556003,0,0,1,0,0,62.800000000000004,1
0,316,407.4107265892927,1,1,1,0,0,63.0,1
0,317,507.29975112626954,1,1,1,0,0,63.2,1
0,318,511.7157888391989,1,1,1,0,0,63.400000000000006,1
0,319,508.64341149882716,0,0,1,0,0,63.6,1
0,320,532.2381577819511,1,1,1,0,0,63.800000000000004,1
0,321,631.9193073514924,0,0,1,0,0,64.0,1
0,322,446.16446327379964,0,0,1,0,0,64.2,1
0,323,453.740571513005,0,1,0,1,0,64.4,1
0,324,691.7722512347499,1,0,0,0,1,64.60000000000001,1
0,325,454.9974068612161,1,1,1,0,0,64.8,1
0,326,449.0017487813158,0,0,1,0,0,65.0,1
0,327,497.1401078908503,1,1,1,0,0,65.2,1
0,328,415.90109911677234,0,0,1,0,0,65.4,1
0,329,488.65120857556656,1,1,1,0,0,65.60000000000001,1
0,330,390.72237436525006,0,0,1,0,0,65.8,1
0,331,124.85961695619864,1,0,0,0,1,66.0,1
0,332,337.64768479303024,0,1,0,1,0,66.2,1
0,333,674.6144580495269,1,1,1,0,0,66.4,1
0,334,542.3697224619838,0,0,1,0,0,66.60000000000001,1
0,335,554.4145743143841,1,1,1,0,0,66.8,1
0,336,423.3660288447381,1,1,1,0,0,67.0,1
0,337,362.3445999180204,0,0,1,0,0,67.2,1
0,338,346.7077413929144,1,1,1,0,0,67.4,1
0,339,356.68733634091586,0,0,1,0,0,67.60000000000001,1
0,340,578.4581158116209,1,1,1,0,0,67.8,1
0,341,558.7257047241596,1,1,1,0,0,68.0,1
0,342,529.6563612303368,1,1,1,0,0,68.2,1
0,343,461.174275902043,1,1,1,0,0,68.4,1
0,344,648.4459902525883,0,0,1,0,0,68.60000000000001,1
0,345,475.6420961963138,1,1,1,0,0,68.8,1
0,346,408.96108561628193,1,1,1,0,0,69.0,1
0,347,505.6759984604106,0,0,1,0,0,69.2,1
0,348,620.3716721684757,0,0,1,0,0,69.4,1
0,349,728.9252479119491,1,0,0,0,1,69.60000000000001,1
0,350,189.3358640638981,0,0,1,0,0,69.8,1
0,351,494.75010394919315,1,0,0,0,1,70.0,1
0,352,314.13379994402555,1,0,0,0,1,70.2,1
0,353,396.66426891093823,0,1,0,1,0,70.4,1
0,354,535.0335972945903,1,1,1,0,0,70.60000000000001,1
0,355,596.2089266301532,0,0,1,0,0,70.8,1
0,356,444.8456440932771,1,1,1,0,0,71.0,1
0,357,491.90546278575647,0,0,1,0,0,71.2,1
0,358,573.9741722578283,1,1,1,0,0,71.4,1
0,359,358.1550626371076,1,1,1,0,0,71.60000000000001,1
0,360,404.9138859869592,0,0,1,0,0,71.8,1
0,361,400.35110360792794,0,0,1,0,0,72.0,1
0,362,356.59643908055483,0,1,0,1,0,72.2,1
0,363,511.7036604386163,0,0,1,0,0,72.4,1
0,364,592.3954147023151,0,1,0,1,0,72.60000000000001,1
0,365,433.2870403549468,0,0,1,0,0,72.8,1
0,366,529.1293868579772,0,0,1,0,0,73.0,1
0,367,472.71850267640514,1,1,1,0,0,73.2,1
0,368,433.2219806572509,1,1,1,0,0,73.4,1
0,369,416.42945211836263,0,0,1,0,0,73.60000000000001,1
0,370,500.27286398756075,1,1,1,0,0,73.8,1
0,371,504.2276994813719,1,1,1,0,0,74.0,1
0,372,430.9734938276119,1,1,1,0,0,74.2,1
0,373,494.88078941787506,0,0,1,0,0,74.4,1
0,374,584.0146337991646,0,0,1,0,0,74.60000000000001,1
0,375,362.9762286762717,1,1,1,0,0,74.8,1
0,376,487.58272389089757,0,0,1,0,0,75.0,1
0,377,598.6078482177018,1,1,1,0,0,75.2,1
0,378,418.04063180228525,1,1,1,0,0,75.4,1
0,379,572.9063105528704,1,1,1,0,0,75.60000000000001,1
0,380,590.3678980993899,1,1,1,0,0,75.8,1
0,381,552.7900814950499,0,0,1,0,0,76.0,1
0,382,515.6097326987318,1,1,1,0,0,76.2,1
0,383,437.8514527759769,0,1,0,1,0,76.4,1
0,384,499.3225167892356,1,0,0,0,1,76.60000000000001,1
0,385,327.58782110403286,0,0,1,0,0,76.80000000000001,1
0,386,472.89231561799045,1,1,1,0,0,77.0,1
0,387,468.6374490633351,0,0,1,0,0,77.2,1
0,388,355.62230707347885,1,1,1,0,0,77.4,1
0,389,701.3297728165577,0,0,1,0,0,77.60000000000001,1
0,390,463.97144600464276,1,1,1,0,0,77.80000000000001,1
0,391,377.6950940813643,0,0,1,0,0,78.0,1
0,392,731.8936697426145,0,0,1,0,0,78.2,1
0,393,534.7435653438513,0,0,1,0,0,78.4,1
0,394,432.8535619303341,0,0,1,0,0,78.60000000000001,1
0,395,395.6090664861225,1,1,1,0,0,78.80000000000001,1
0,396,438.89688525185124,0,0,1,0,0,79.0,1
0,397,561.4556995590799,1,1,1,0,0,79.2,1
0,398,486.7139691404174,0,1,0,1,0,79.4,1
0,399,152.41724781519326,0,0,1,0,0,79.60000000000001,1
0,400,388.4889058232681,1,1,1,0,0,79.80000000000001,1
0,401,358.8004358555219,1,1,1,0,0,80.0,1
0,402,520.0805390238112,0,0,1,0,0,80.2,1
0,403,388.20109307488474,0,0,1,0,0,80.4,1
0,404,484.5992478496641,1,1,1,0,0,80.60000000000001,1
0,405,681.8279443652535,1,1,1,0,0,80.80000000000001,1
0,406,422.71410008082825,0,0,1,0,0,81.0,1
0,407,443.49982605727865,0,1,0,1,0,81.2,1
0,408,387.2727675801446,0,0,1,0,0,81.4,1
0,409,347.24651853049886,1,1,1,0,0,81.60000000000001,1
0,410,707.61330692805,0,0,1,0,0,81.80000000000001,1
0,411,545.290027324354,1,1,1,0,0,82.0,1
0,412,598.8433000248724,1,1,1,0,0,82.2,1
0,413,535.5037731917847,0,0,1,0,0,82.4,1
0,414,381.0414277650709,0,0,1,0,0,82.60000000000001,1
0,415,475.20747852192494,0,0,1,0,0,82.80000000000001,1
0,416,525.0627568588288,1,0,0,0,1,83.0,1
0,417,436.8998231553851,1,1,1,0,0,83.2,1
0,418,319.0171990579382,1,1,1,0,0,83.4,1
0,419,405.21923028521485,0,0,1,0,0,83.60000000000001,1
0,420,359.4014942869012,0,1,0,1,0,83.80000000000001,1
0,421,558.8351279521582,0,0,1,0,0,84.0,1
0,422,511.4670953353338,0,0,1,0,0,84.2,1
0,423,470.8663900237877,0,0,1,0,0,84.4,1
0,424,455.87956048830506,1,1,1,0,0,84.60000000000001,1
0,425,623.2566740637387,0,0,1,0,0,84.80000000000001,1
0,426,451.2088748609198,1,1,1,0,0,85.0,1
0,427,487.2276721822801,0,1,0,1,0,85.2,1
0,428,585.9280672976947,0,0,1,0,0,85.4,1
0,429,514.1185812286793,0,0,1,0,0,85.60000000000001,1
0,430,444.3048031311613,1,1,1,0,0,85.80000000000001,1
0,431,589.9691735688853,0,0,1,0,0,86.0,1
0,432,548.6778156923359,1,1,1,0,0,86.2,1
0,433,543.4872492645338,0,1,0,1,0,86.4,1
0,434,543.2694965223906,0,0,1,0,0,86.60000000000001,1
0,435,582.9480022969676,0,0,1,0,0,86.80000000000001,1
0,436,497.52270382301464,0,0,1,0,0,87.0,1
0,437,416.3976140219804,1,1,1,0,0,87.2,1
0,438,560.0292168984706,0,0,1,0,0,87.4,1
0,439,425.9159691020349,1,1,1,0,0,87.60000000000001,1
0,440,581.9051922443499,1,1,1,0,0,87.80000000000001,1
0,441,182.85382246921688,0,0,1,0,0,88.0,1
0,442,473.61242331019827,1,1,1,0,0,88.2,1
0,443,613.3306599396874,0,0,1,0,0,88.4,1
0,444,332.86937535139094,0,1,0,1,0,88.60000000000001,1
0,445,492.5864443774037,0,0,1,0,0,88.80000000000001,1
0,446,677.0671462397813,0,0,1,0,0,89.0,1
0,447,519.5087724684599,0,0,1,0,0,89.2,1
0,448,644.6839609856459,0,0,1,0,0,89.4,1
0,449,644.1068354999401,0,0,1,0,0,89.60000000000001,1
0,450,337.4911950034494,1,1,1,0,0,89.80000000000001,1
0,451,568.5655683105234,0,0,1,0,0,90.0,1
0,452,539.9343079012488,1,1,1,0,0,90.2,1
0,453,411.9201945838167,1,0,0,0,1,90.4,1
0,454,500.12630251950134,1,1,1,0,0,90.60000000000001,1
0,455,228.71323033867765,0,0,1,0,0,90.80000000000001,1
0,456,413.1644304964489,1,1,1,0,0,91.0,1
0,457,500.39653613751284,1,1,1,0,0,91.2,1
0,458,675.0123662191507,0,0,1,0,0,91.4,1
0,459,352.90042688538097,1,1,1,0,0,91.60000000000001,1
0,460,572.0514811349889,0,1,0,1,0,91.80000000000001,1
0,461,541.1546297690993,1,1,1,0,0,92.0,1
0,462,531.4256254832063,0,0,1,0,0,92.2,1
0,463,309.8171526645242,1,0,0,0,1,92.4,1
0,464,551.4758617594376,1,1,1,0,0,92.60000000000001,1
0,465,530.2460573979654,1,1,1,0,0,92.80000000000001,1
0,466,491.93784594526244,0,0,1,0,0,93.0,1
0,467,541.0924400660334,0,0,1,0,0,93.2,1
0,468,431.66988928910087,0,0,1,0,0,93.4,1
0,469,601.62276109559,0,1,0,1,0,93.60000000000001,1
0,470,377.47083227031555,1,1,1,0,0,93.80000000000001,1
0,471,503.38239348747067,0,0,1,0,0,94.0,1
0,472,396.0828176101578,0,0,1,0,0,94.2,1
0,473,604.9896584597343,0,0,1,0,0,94.4,1
0,474,526.0331187939082,0,1,0,1,0,94.60000000000001,1
